Time (s),Voltage 1 (V),Current 1 (A),Voltage 2 (V),Current 2 (A),Voltage 3 (V),Current 3 (A),Peak (A),Signal Angle (deg),Delta t (s),PMU1 Voltage DFT Real,PMU1 Voltage DFT Imag,PMU1 Voltage Magnitude,PMU1 Voltage Phase,PMU1 Voltage DFT RMS,PMU1 Current DFT Real,PMU1 Current DFT Imag,PMU1 Current Magnitude,PMU1 Current Phase,PMU1 Current DFT RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,PMU2 Voltage DFT Real,PMU2 Voltage DFT Imag,PMU2 Voltage Magnitude,PMU2 Voltage Phase,PMU2 Voltage DFT RMS,PMU2 Current DFT Real,PMU2 Current DFT Imag,PMU2 Current Magnitude,PMU2 Current Phase,PMU2 Current DFT RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,PMU3 Voltage DFT Real,PMU3 Voltage DFT Imag,PMU3 Voltage Magnitude,PMU3 Voltage Phase,PMU3 Voltage DFT RMS,PMU3 Current DFT Real,PMU3 Current DFT Imag,PMU3 Current Magnitude,PMU3 Current Phase,PMU3 Current DFT RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
0.037,-264.50321628655627,-4.79035477228589,-269.59371730735404,-1.1413986394903983,-275.06375924360253,5.931753411776207,10,306.0,0.001,-1921.735922647884,-2645.042579849532,1.005978103958669,-126.71676013131848,231.1851985488299,-26.0654487412423,-74.8213009814417,0.7922613829122047,-109.89386060558456,5.602514925744428,-0.5701156920474232,-0.0005387622634169,-0.1177137483776296,0.00074,False,False,-2002.064179810137,-2562.5252146879798,1.000613623452932,-128.95173852984888,229.94343278283148,-3.849152717201775,-25.072474363883845,0.2535482516367774,-99.59174371876053,1.7936623809512684,-0.4968318115350719,-0.0011391490919263,-0.3676866445629614,0.00074,False,False,-2084.877827294861,-2484.660569260379,0.9979990911218558,-129.94860763834183,229.34966425943432,29.914601458443563,99.89377534532574,1.0428227225915048,73.5893062357817,7.37348280433335,0.3086130419915178,0.0005478421020203,-0.0489752588994184,0.00074,False,False
0.038,-192.17273940519445,-2.605626357089036,-200.20617786100516,-0.385601616520995,-208.4876624162252,2.991227973610036,10,324.0,0.001,-1010.314537373847,-3109.433446796713,1.0059651583354698,-108.29098810381188,231.18511873049937,-1.667106527169287,-79.21344729674328,0.792067709607326,-91.69117693057822,5.602476897233426,-0.5701156920474232,-0.0024217148761879,0.0838335157131218,0.00076,False,False,-1112.2118384571136,-3055.777994600594,1.000572903713218,-110.579250677066,229.94340962386136,4.085896430375694,-25.035171434809453,0.2536250656822977,-81.08554897052825,1.7936754979790188,-0.4968318115350719,-0.0003895589152658,0.1412169487866235,0.00076,False,False,-1215.0340525032796,-3007.31522388364,0.9979932380728436,-111.53887178172504,229.3496523274545,,,,,,0.3086130419915178,0.0003428005860267,0.1086811406660951,0.00076,True,False
0.039,-101.03113752517724,-0.1658333285976149,-111.2210838305387,0.4079351865006873,-121.5033502404044,-0.2421018579030727,10,342.0,0.001,0.0025138768553603,-3269.450991281629,1.0060066640935832,-90.4910558972134,231.1850966693003,22.894341289958387,-75.85112506682869,0.7921808370683161,-73.55138734111766,5.602474469823481,-0.5701156920474232,-0.0012870073902222,0.2224229638772894,0.00078,False,False,-113.4887040572964,-3249.9098422292545,1.0005912515034472,-92.56281791220742,229.9434024772964,11.621053105053363,-22.547627996230663,0.2535096384076378,-63.38759009335264,1.793661622947421,-0.4968318115350719,-0.0015242094040014,-0.1581280950875992,0.00078,False,False,-226.2543960274466,-3235.5928639188924,0.9979895489718088,-93.5295388079053,229.3496482749059,-34.51539439501214,98.39875306305926,1.0433027367827292,109.617426788741,7.373475115102833,0.3086130419915178,0.0053588582283489,-0.021339221234851,0.00078,False,False
0.04,-1.601561074179359e-13,2.2901843768409327,-11.348920258084602,1.1615468162208469,-22.625455280896308,-3.4517311930618044,10,0.0,0.001,1010.3183094210058,-3109.431893135372,1.0059989841142447,-72.52598914838241,231.18509666930024,45.21449722565916,-65.0635119698579,0.7925982290466635,-55.82649565304216,5.602504506567122,-0.5701156920474232,0.0028444340230266,-0.0537230353632876,0.0008,False,False,896.3432285900037,-3125.9178617303214,1.000586783757457,-74.68459607964868,229.94340240289367,18.01883691514602,-17.853304067274195,0.2540268031758629,-44.96707472831815,1.793626145400956,-0.4968318115350719,0.0036976111056204,0.2645662223512896,0.0008,False,False,784.6724912415498,-3147.148121929101,0.9980082627985786,-75.89014624827911,229.34964813438327,-63.23333414080547,82.91681603713192,1.043837365558081,127.50657368851114,7.373483887653899,0.3086130419915178,0.0106927397211728,-0.1324066562105764,0.0008,False,False
0.041,101.03103656267922,4.521999444459756,89.63412804697444,1.801475852840748,78.46716429263358,-6.323475297300526,10,18.0,0.001,1921.7361493224328,-2645.040248595885,1.006004984959391,-54.18991810945165,231.18507460803767,63.10837998041824,-47.9066693595916,0.7918286133972049,-37.52886610214372,5.602551469144252,-0.5701156920474232,-0.0049181375850626,0.2431954094363496,0.00082,False,False,1818.4345842329951,-2695.9393349526963,1.0005748627426447,-56.04588585892565,229.9433977621429,22.65308416748313,-11.41164157814115,0.2539674105764202,-27.343145251099585,1.793582707609318,-0.4968318115350719,0.0031651154252469,-0.1101494167020114,0.00082,False,False,1718.7900454774417,-2750.638624826184,0.9980082291154856,-57.57075994289112,229.34964644422317,-85.76146414790159,59.31831093773247,1.043077092686386,145.4285284231452,7.373496709600311,0.3086130419915178,0.0030718780337075,-0.2106025684392215,0.00082,False,False
0.042,192.17235532103012,6.311133368757437,181.8431377468536,2.2650911902881496,171.87885886677046,-8.576224559045583,10,36.0,0.001,2645.040248598338,-1921.7342288899847,1.00599707985301,-36.37015807611352,231.18499478980624,74.82431825464754,-26.060158362549032,0.7928623631025362,-19.642154162083468,5.602593353150804,-0.5701156920474232,0.0053601265381386,0.1295621950027945,0.00084,False,False,2562.524671735049,-2002.0636316113164,1.000589280313422,-38.02147130315421,229.9433786638736,25.07023173467786,-3.8530979562420855,0.2534039038137698,-9.43867908920612,1.793547996417779,-0.4968318115350719,-0.0024208631634162,-0.205144654717839,0.00084,False,False,2484.660347520143,-2084.877521177236,0.997983572699682,-40.17559018521419,229.34963833467293,-99.8945499893255,29.913256318790797,1.042488654803848,163.52701035551866,7.373507991846054,0.3086130419915178,-0.0028284562966153,-0.1122012734505481,0.00084,False,False
0.043,264.50242331681693,7.4824439144483055,256.2520520435943,2.507017864456863,248.46584248187247,-9.989461778905197,10,54.000000000000114,0.001,3109.428785818443,-1010.3162901574916,1.0060195315254008,-18.84689124368389,231.1848435801313,79.21542568352996,-1.6626200258343684,0.7923519216700567,-1.6941919308581603,5.602610093328449,-0.5701156920474232,0.0002320380270826,0.0774448014880479,0.00086,False,False,3055.776825942416,-1112.2122011198132,1.0005863631589924,-20.187996760638445,229.94334074165403,25.03370818624893,4.082557912180999,0.2537568886843495,8.904082011257833,1.793535369961488,-0.4968318115350719,0.0011268420481122,0.1376584392101356,0.00086,False,False,3007.3147019783632,-1215.0341762378184,0.9979993398191348,-21.742659449123767,229.34962138797096,-104.24913386977892,-2.419937886346983,1.042506537695419,-178.34527359451798,7.373512735451422,0.3086130419915178,-0.0026563358519508,0.0154837388115998,0.00086,False,False
0.044,310.94109187754003,7.921270173373883,305.5772136607536,2.5035779913533864,300.7312501592787,-10.42484816472728,10,72.0,0.001,3269.4444568274844,-0.0025138704047122,1.0060105126189605,-0.774132589786422,231.1846346136166,75.85187083511224,22.897584680015427,0.7926190256055711,16.275527669540274,5.602591227889568,-0.5701156920474232,0.0029297571417515,0.0471484512228685,0.0008799999999999,False,False,3249.908162370056,-113.48994191225646,1.0005986767857449,-2.274491401111635,229.943286820411,22.54708753544005,11.618648255875298,0.2539328014853015,26.481111212101823,1.7935497534561875,-0.4968318115350719,0.0028656287243538,-0.2852574256305122,0.0008799999999999,False,False,3235.59209293637,-226.25493750204828,0.998013385770127,-3.5492822618806392,229.3495965618472,-98.3989583705522,-34.51623293589107,1.043472532357036,-160.80678920877622,7.373508440523532,0.3086130419915178,0.0070096847094911,-0.4460526501511678,0.0008799999999999,False,False
0.045,326.9426487123701,7.584656850192638,324.9903394082873,2.2551081717532475,323.55898302557694,-9.83976502194585,10,90.0,0.001,3109.424124844946,1010.3104988641232,1.005973816738574,17.314730598206218,231.18440358599915,65.06295203478956,45.21617992849307,0.7922659331269187,34.56596690496787,5.602539894908016,-0.5701156920474232,-0.0005285718460644,0.3374092127588836,0.0009,False,False,3125.9158351878195,896.3412368671251,1.0005733788081548,15.26850539808144,229.94322583614476,17.853739496274937,18.0176013515158,0.2533404476384948,44.58482846692988,1.793585755495108,-0.4968318115350719,-0.0031088243154278,-0.1809675299585978,0.0009,False,False,3147.147177338532,784.6715850302905,0.9979891599792408,14.377764550473456,229.34956782370267,-82.91669153106427,-63.233781280009154,1.0428780226150358,-142.48185390861318,7.373496060019869,0.3086130419915178,0.0010820959656783,-0.1211710958424831,0.0009,False,False
0.046,310.9407811479641,6.505559018827687,312.5911454672334,1.7859265531436903,314.7145073849846,-8.291485571971359,10,108.0,0.001,2645.032006884575,1921.726320510195,1.0059811363973643,35.512560809671484,231.1841946196311,47.904858445825454,63.108337173469,0.7915243718339742,52.05412609131069,5.602471634696076,-0.5701156920474232,-0.0078476502580126,-0.1749367463681132,0.00092,False,False,2695.937160145982,1818.4320337304237,1.000573687544481,33.48440998106625,229.94316942184807,11.413010476474565,22.653139089622304,0.2547194433256038,62.654505669903706,1.7936297259327136,-0.4968318115350719,0.0106189489664574,-0.1098928598896361,0.00092,False,False,2750.637599090711,1718.7888632358804,0.99799549543224,32.649623323122576,229.3495406351973,-59.31786892229972,-85.76147626309151,1.0427446178974051,-124.19041093296156,7.373479634578216,0.3086130419915178,-0.0002287221282756,0.1701545435452768,0.00092,False,False
0.047,264.5018946720909,4.789615759482333,269.59335960833727,1.1419527721802736,275.0635860697999,-5.93156853166253,10,126.0,0.001,1921.7263205140923,2645.0293636450906,1.0059776547454848,53.68802985739598,231.18404341023825,26.057273655796088,74.82255401329321,0.792087545975336,70.32302707471045,5.602408455050928,-0.5701156920474232,-0.002126559333361,0.0930930275122127,0.00094,False,False,2002.0615214336065,2562.5218121961047,1.0005869706135075,51.62484405431652,229.9431274640085,3.8552665135738056,25.0715720376404,0.2528529015811387,80.8810231663185,1.7936649691752298,-0.4968318115350719,-0.0080963099497423,0.1188390756748209,0.00094,False,False,2084.8765147030053,2484.6590049743827,0.9979862006546248,50.241920630209485,229.3495198660817,-29.91254016936945,-99.89412605093368,1.0426947649484393,-106.57128275032278,7.373464748293019,0.3086130419915178,-0.0007061992315163,-0.2109045156739441,0.00094,False,False
0.048,192.1717791967237,2.6048085431182666,200.2059122511092,0.3862137179137053,208.48753115721195,-2.991022261031949,10,144.0,0.001,1010.309489243225,3109.417910219927,1.0059691206825612,71.50216074319592,231.1839635923236,1.658943836425541,79.21211259340402,0.7931656580873373,88.26851404599249,5.602370425169389,-0.5701156920474232,0.0087083441608996,0.0374431574230579,0.00096,False,False,1112.210362098188,3055.773937310825,1.0005684489327045,69.37821534293539,229.9431043269909,-4.079801816065576,25.036202933080837,0.2537771772423683,99.01239740774164,1.793678120740699,-0.4968318115350719,0.0011278475403003,0.2529249064653593,0.00096,False,False,1215.0332875455238,3007.313330546165,0.9980330169407798,68.11102205757336,229.34950793411736,2.420857979640465,-104.2483155264848,1.0434406538513945,-88.57407461678987,7.373456395567522,0.3086130419915178,0.0067645023357167,-0.2139331371416074,0.00096,False,False
0.049,101.03063271405652,0.1650167634250153,111.2209362895497,-0.4073250251844713,121.50327374471158,0.2423082617595079,10,162.0,0.001,-0.0025138629623313,3269.4346551625586,1.0059548207045677,89.64392106126344,231.183941531243,-22.901692545302247,75.84733310903363,0.792648975394837,106.1825692489058,5.602368008794255,-0.5701156920474232,0.0035449345063831,-0.0497022021028293,0.00098,False,False,113.48855399445895,3249.905527383959,1.0005786532556225,88.06106159240043,229.9430971872015,-11.615574302253972,22.55049274863869,0.2539345269762183,116.5662161106968,1.7936642517171224,-0.4968318115350719,0.0027209586400394,-0.190557322975154,0.00098,False,False,226.2542535830389,3235.5908268630665,0.997996878905276,86.37062192739607,229.3495038815742,34.5172668475566,-98.3978258576721,1.04271826766589,-70.79426658204794,7.37345707390441,0.3086130419915178,-0.0004603188325532,-0.434372067773317,0.00098,False,False
0.05,-3.8057122522471036e-13,-2.2909197601916365,11.348905204535365,-1.1609983264104418,22.625441036435287,3.4519180866021086,10,180.0,0.001,-1010.3132612693784,3109.4163565671724,1.0059912776909337,107.38844170901709,231.183941531243,-45.22031738252077,65.057633785881,0.7927244524484619,124.69896789555492,5.602398066004286,-0.5701156920474232,0.0042571977285598,0.4656584222440796,0.001,False,False,-896.3420379205284,3125.9137117054543,1.0005935627919054,105.93171016852672,229.94309711286937,-18.01451039466684,17.857722017932872,0.2526776055395482,134.98006288329444,1.7936287525981007,-0.4968318115350719,-0.009798052391089,0.225471053587271,0.001,False,False,-784.671997229326,3147.146140556153,0.9980148275850717,104.20101116834483,229.34950374105185,63.234827777187874,-82.91535580381355,1.0427514767221415,-52.27610130598601,7.373465830965656,0.3086130419915178,-0.0001406126248189,0.0835792285568823,0.001,False,False
0.051,-101.03053175227645,-4.522581654502769,-89.63400916486036,-1.8010427412332009,-78.46711489153745,6.32362439573605,10,198.0000000000001,0.001,-1921.726547186784,2645.0270324043267,1.005987487506217,125.245310853012,231.18391947010588,-63.11209920596737,47.89928022155709,0.7923872144837707,142.2906721863743,5.602445051906853,-0.5701156920474232,0.0008183699809948,0.0566514020298279,0.00102,False,False,-1818.432169625596,2695.935755911821,1.000558861500619,123.7622979746983,229.9430924765201,-22.65033371156337,11.417180563669246,0.2531735087181088,152.5620313934975,1.793585277131549,-0.4968318115350719,-0.0047775370110547,-0.1912036908515202,0.00102,False,False,-1718.7889633661173,2750.63689308666,0.9979870402870156,122.32524172763384,229.349502050894,85.76243291753096,-59.31646078522596,1.042755354249943,-33.78920121399871,7.37347862952733,0.3086130419915178,-0.0001199372463037,0.5703289170127274,0.00102,False,False
0.052,-192.1713951152896,-6.311505403267532,-181.842896590447,-2.2648158800243565,-171.87875065586414,8.576321283291945,10,216.0000000000001,0.001,-2645.027032407538,1921.7246267645137,1.0059918252777065,143.1107410020402,231.18383965234077,-74.82557233684363,26.05198148702987,0.7927431141925699,160.4092495325808,5.602486954441201,-0.5701156920474232,0.0043181079366166,0.1748835130719432,0.00104,False,False,-2562.521269758254,2002.060973754304,1.0005747152652165,141.69619918157565,229.94307339636788,-25.069326927543564,3.859215979944703,0.254043406831131,170.48474510557048,1.7935505297871055,-0.4968318115350719,0.0039705842849356,-0.2679504583229192,0.00104,False,False,-2484.658783234476,2084.876208585768,0.998001600007454,140.1677025609448,229.3494939413557,99.8948992643873,-29.911197466974137,1.0430552183060515,-16.34144419715573,7.373489890462455,0.3086130419915178,0.0028627779476059,0.0180054134293688,0.00104,False,False
0.053,-264.5011017079865,-7.482569341360427,-256.25171223997694,-2.506927339787344,-248.4656860536128,9.989496681147758,10,234.0,0.001,-3109.4132492691942,1010.3112420161484,,,231.18368844357315,-79.21409169728005,1.6544557885207638,0.7918377461655471,178.19086286417027,5.602503702533923,-0.5701156920474232,-0.0047592577134838,-0.0435827896860801,0.00106,False,False,-3055.772769761358,1112.2107244166846,1.000580634823494,159.54919398410516,229.943035510129,-25.03473799100662,-4.0764596452197495,0.2534992909060914,-171.28331414680812,1.7935378857407154,-0.4968318115350719,-0.0014526935835722,-0.0359675301449824,0.00106,False,False,-3007.312808641661,1215.0334112798605,0.9979962796236168,158.5528210208098,229.3494769946791,104.24882968828658,2.4220038566994138,1.042248052244228,1.6023903295123127,7.373494624009448,0.3086130419915178,-0.0052155769169858,-0.0381910734298652,0.00106,False,False
0.054,-310.9395382343703,-7.921136698452694,-305.5768084878791,-2.503681152806721,-300.73106082597,10.424817851259416,10,252.0,0.001,-3269.428120747816,0.0025138545234995,1.0059460774372493,179.545144936857,231.18347947834545,-75.84807919137117,-22.90493708740783,0.7928715071861234,-163.7536312494112,5.602484832642843,-0.5701156920474232,0.0056050385481652,0.0119071272800527,0.00108,False,False,-3249.903849118676,113.48979067502836,1.000588854523898,177.362783128097,229.94298164005625,-22.549951547145525,-11.613166732345574,0.2542904824676317,-153.06962519366814,1.7935522801578283,-0.4968318115350719,0.0064388652519276,0.1777762990105615,0.00108,False,False,-3235.5900558817075,226.2547950568346,0.9979664130779288,176.3373765365487,229.3494521685936,98.39803073851648,34.51810381975378,1.0431122245645867,19.5366940222993,7.373490335156523,0.3086130419915178,0.0034322116405739,-0.1039081549162331,0.00108,False,False
0.055,-326.9410151165441,-7.58427752210133,-324.9899085359726,-2.255394961038776,-323.55877932049265,9.839672483140047,10,270.0,0.001,-3109.408588324646,-1010.3054507593656,,,231.1832484521873,-65.05707373155272,-45.22200073062132,0.7920280279926613,-145.98707601443778,5.602433485813554,-0.5701156920474232,-0.0027571380040913,-0.2217162162268607,0.0011,False,False,-3125.9116870861244,-896.3400480874147,1.0005895929566746,-164.52263102246462,229.94292071367371,-17.85815773116869,-18.013273308132582,0.252972342439865,-134.73789926552422,1.7935883206923235,-0.4968318115350719,-0.0067935040384175,0.5100751456244886,0.0011,False,False,-3147.1451959670403,-784.6710910194287,0.9979877401546682,-165.46200691196378,229.3494234304944,82.9152314627211,63.2352740387542,1.0430279456035725,37.6575754975034,7.373477975580098,0.3086130419915178,0.0026069011110349,0.0169196292491276,0.0011,False,False
0.056,-310.9392275072478,-6.504970953476645,-312.5907310731509,-1.786368933825,-314.71430924820004,8.2913398873016,10,288.0,0.001,-2645.0187907449963,-1921.716718434681,1.006000039454522,-144.49121359876682,231.1830394871722,-47.89746876735864,-63.112056474938925,0.7921145795046549,-128.01383520221376,5.602365208916667,-0.5701156920474232,-0.0017950647705798,-0.2489807836004169,0.00112,False,False,-2695.9335831693274,-1818.429621543297,1.0005722819289633,-146.48446407901707,229.9428643529334,-11.41855074297122,-22.650388457207136,0.25391105347879,-117.15278057873498,1.7936323457333596,-0.4968318115350719,0.0025313455407143,0.0965923657153441,0.00112,False,False,-2750.635867352805,-1718.7877811263666,0.9980106903084768,-147.5432607869073,229.34939624203304,59.316019510329454,85.76244493214622,1.0420863494757988,55.66999505241767,7.373461578963167,0.3086130419915178,-0.00678587184866,0.0292220144706022,0.00112,False,False
0.057,-264.5005730674342,-4.788876508367003,-269.59300224928216,-1.142507470506114,-275.06341289631825,5.931383978873052,10,306.0,0.001,-1921.716718439614,-2645.0161475222903,1.0059767976065197,-126.38185522892284,231.1828882787822,-26.049095871999604,-74.82380759526238,0.7915390673391689,-109.54846294890216,5.60230201738601,-0.5701156920474232,-0.0074608201057571,0.2155199023425813,0.00114,False,False,-2002.0588655798097,-2562.5184129332542,1.0005404849067887,-128.52971946603483,229.9428224349336,-3.861386689241463,-25.07066841718191,0.2535414725015433,-99.0528403388802,1.7936676420788409,-0.4968318115350719,-0.0012143808022334,0.1987490507444501,0.00114,False,False,-2084.8752021131604,-2484.657440690812,0.9979891053319756,-129.4250232325311,229.34937547295183,29.91048256124064,99.89447601244431,1.0432016184540924,73.92787538960985,7.373446719427453,0.3086130419915178,0.0043878324912131,0.2869154028269144,0.00114,False,False
0.058,-192.17081899553216,-2.603990460990835,-200.20564689370107,-0.3868264558657409,-208.48739989844825,2.990816916856565,10,324.0,0.001,-1010.3044411466695,-3109.402373740052,1.0059851214247797,-108.61317924937364,231.1828084614095,-1.650778412240896,-79.21077758034389,0.792579020525902,-91.87543952175392,5.602263986215319,-0.5701156920474232,0.0029924959589585,-0.1125939403369973,0.00116,False,False,-1112.208887141152,-3055.769883871756,1.0005910081072846,-110.4364020132735,229.9427993198892,4.073700737069776,-25.037235171037693,0.2533355881872116,-81.57910987246429,1.7936808282203522,-0.4968318115350719,-0.0032918719657117,-0.3248061552870608,0.00116,False,False,-1215.03252258903,-3007.3114372116515,0.9979775211762094,-111.52692013241774,229.3493635410078,-2.422922324829316,104.24801275138148,1.0415797691992894,91.74941529139656,7.373438382194684,0.3086130419915178,-0.0118188694291611,0.108218935485034,0.00116,False,False
0.059,-101.03012790684252,-0.1641999265147335,-111.22078888883948,0.4067142187081893,-121.50319724916729,-0.2425142921935339,10,342.0,0.001,0.0025138451005091,-3269.418319146677,1.005960554285724,-90.5631013329177,231.18278640048223,22.90904630175392,-75.84354001291958,0.7925572210176748,-73.86275895218252,5.602261580891791,-0.5701156920474232,0.0027779025178404,-0.1011143521878448,0.00118,False,False,-113.48840407521644,-3249.9012166341845,,,229.9427921868817,11.610089582064129,-22.55336020147476,0.2539712634237595,-63.3016821316704,1.793666965299048,-0.4968318115350719,0.0030844855310893,-0.0446763636194922,0.00118,False,False,-226.25411113897457,-3235.5887898104656,0.998020036974962,-93.88285978443248,229.3493594884717,-34.51913588381851,98.3969002143941,1.041984346335585,109.18116170103907,7.373439059884795,0.3086130419915178,-0.0077740564647563,-0.4602812105953848,0.00118,False,False
0.06,-2.4023176043389855e-13,2.291655392275965,-11.34889016530303,1.1604492459796856,-22.62542679200354,-3.452104638255701,10,0.0,0.001,1010.3082131458624,-3109.400820098338,1.0059557450729228,-72.67669947194037,231.18278640048229,45.226139563753975,-65.05175374724647,0.7924750287012692,-55.749334580616505,5.602291658523567,-0.5701156920474232,0.0019134431590019,0.0112716639930262,0.0012,False,False,896.3408483800446,-3125.9095656200407,1.0005647216122835,-74.56976850427634,229.9427921126201,18.010179082977906,-17.862144364748033,0.2533894490840915,-45.41995721106476,1.7936314447344457,-0.4968318115350719,-0.0026834242013859,-0.1607671912469657,0.0012,False,False,784.671503217761,-3147.1441591863822,0.9979982529847508,-75.5802998904042,229.3493593479496,-63.23631864673227,82.91389811199411,1.0428658229313303,127.64620242954624,7.3734478014417375,0.3086130419915178,0.0010283470643171,0.0045458934502116,0.0012,False,False
0.061,101.03002694593926,4.523164065969846,89.63389039581803,1.8006091513240203,78.46706549054076,-6.323773217293953,10,18.0,0.001,1921.7169451100908,-2645.013816298091,1.0059911656367595,-54.54983775632355,231.18276433950533,63.11581978165179,-47.89188869473464,0.7919411462939656,-37.61010018018082,5.6023386676720985,-0.5701156920474232,-0.0034918618894417,0.149794549787684,0.00122,False,False,1818.429757309489,-2695.9321802686472,1.0005622338520954,-56.46503072508791,229.9427874806765,22.647580059069483,-11.422725210219715,0.2534209733683127,-27.28772993075018,1.7935879317169687,-0.4968318115350719,-0.0023066446597182,-0.0271813057514115,0.00122,False,False,1718.787881256438,-2750.6351613499423,0.9980121629301592,-57.80611844243072,229.34935765779483,-85.76339984072158,59.31461390495385,1.043403938541898,145.66042124855082,7.373460576599438,0.3086130419915178,0.006391436368713,0.0186145524226084,0.00122,False,False
0.062,192.17043491743252,6.3118775722411815,181.84265566345363,2.2645402505430576,171.8786424451785,-8.576417822784272,10,36.0,0.001,2645.0138163020574,-1921.7150247010327,1.005970981732618,-36.5739704674476,231.1826845223325,74.82682696360958,-26.04380192284893,0.791739103022971,-20.083375104169345,5.60238058865986,-0.5701156920474232,-0.0055715798288285,-0.3238256893834456,0.00124,False,False,2562.5178710109617,-2002.058318420517,1.0005783328046975,-38.77630879252747,229.9427684186583,25.068420830692595,-3.865340375052851,0.2535991680033553,-8.990671534184147,1.7935531483060605,-0.4968318115350719,-0.0004755071378409,0.2704175313588467,0.00124,False,False,2484.6572189513186,-2084.874895996435,0.9979861868568743,-40.03016393050388,229.34934954827156,-99.89524779430236,29.909142297901205,1.0422478365858798,163.5323137145741,7.373471816207468,0.3086130419915178,-0.0051854783975824,-0.1095733849470661,0.00124,False,False
